steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max,,
,,,,,,,,,,,,,,,,345
265.1173333,171.5,222.8785728,2,1288,11.10266667,6,11.59902839,0,44,59918892627,20391.91884,7.82581E+11,3,1.75922E+13,,346
,,,,,,,,,,,,,,,,346
246.08,159,215.7320165,1,1021,10.26133333,5,10.95303785,0,47,1.49183E+11,14482.30438,3.76375E+12,2,1.40737E+14,,347
,,,,,,,,,,,,,,,,347
261.1686667,178.5,212.4719218,1,966,10.85533333,6,11.2071289,0,47,1.29408E+11,20403.97712,3.69064E+12,2,1.40737E+14,,348
,,,,,,,,,,,,,,,,348
253.0306667,171.5,199.9491479,1,949,10.27266667,5,10.92487923,0,41,7679854721,14060.34586,79243760628,2,2.19902E+12,,349
,,,,,,,,,,,,,,,,349
253.9246667,170,206.6884491,1,1129,10.614,5,11.03526185,0,49,3.99124E+11,14322.07533,1.45342E+13,2,5.6295E+14,,350
,,,,,,,,,,,,,,,,350
249.5246667,159.5,210.4824491,1,1037,9.958666667,4,11.12131399,0,43,30695437031,9114.65893,4.58527E+11,2,8.79609E+12,,351
,,,,,,,,,,,,,,,,351
239.2313333,152,207.1980867,2,1106,9.367333333,4,10.69412921,0,42,14838852592,8832.538805,1.84958E+11,3,4.39805E+12,,352
,,,,,,,,,,,,,,,,352
226.4733333,151,197.1188033,2,1101,9.034,4,10.35062852,0,46,92156289182,9063.586296,2.08313E+12,3,7.03687E+13,,353
,,,,,,,,,,,,,,,,353
256.4613333,179,205.876346,2,1042,10.844,7,10.70724042,0,46,97969275830,28235.53609,2.057E+12,3,7.03687E+13,,354
,,,,,,,,,,,,,,,,354
264.744,194,208.8969693,1,1074,11.45733333,7,11.00594595,0,46,81877369723,28842.24844,1.91314E+12,2,7.03687E+13,,355
,,,,,,,,,,,,,,,,355
290.4733333,206,220.7276843,1,1134,12.38533333,8,11.73579361,0,51,2.34687E+12,37444.91337,6.49897E+13,2,2.2518E+15,,356
,,,,,,,,,,,,,,,,356
312.8113333,250.5,231.428753,1,1102,13.758,11,11.85077083,0,49,4.94846E+11,73842.19942,1.46112E+13,2,5.6295E+14,,357
,,,,,,,,,,,,,,,,357
328.1466667,272,238.8360717,1,1144,14.79133333,13,12.3872431,0,50,1.70758E+12,113189.4037,3.41405E+13,2,1.1259E+15,,358
,,,,,,,,,,,,,,,,358
312.6726667,234,237.8576245,3,1159,13.71266667,10,12.26711483,0,50,1.52453E+12,61118.9725,3.13895E+13,4,1.1259E+15,,359
,,,,,,,,,,,,,,,,359
328.878,255,247.3595314,1,1159,14.498,12,12.25313549,0,51,2.71682E+12,90155.0258,6.54316E+13,2,2.2518E+15,,360
,,,,,,,,,,,,,,,,360
357.6553333,290,259.2482399,3,1139,16.054,14,12.83231925,0,50,1.55123E+12,137313.8754,3.12111E+13,5,1.1259E+15,,361
,,,,,,,,,,,,,,,,361
362.346,300,262.5670066,3,1213,15.99333333,14,13.03359591,0,50,1.9923E+12,136444.0478,3.28526E+13,4,1.1259E+15,,362
,,,,,,,,,,,,,,,,362
341.236,243,260.1665549,1,1223,14.814,10,12.84323703,0,50,2.5265E+12,62132.40513,4.41572E+13,2,1.1259E+15,,363
,,,,,,,,,,,,,,,,363
336.268,252,249.5278184,2,1163,14.64466667,11,12.54393897,0,47,4.30117E+11,74704.05402,5.35295E+12,3,1.40737E+14,,364
,,,,,,,,,,,,,,,,364
329.9713333,240.5,255.560187,1,1079,14.372,10,12.77691731,0,49,9.7347E+11,62490.12364,1.72149E+13,2,5.6295E+14,,365
,,,,,,,,,,,,,,,,365
334.398,255,254.2823252,1,1116,14.75666667,12,12.73892155,0,52,3.86677E+12,90919.54257,1.17311E+14,2,4.5036E+15,,366
,,,,,,,,,,,,,,,,366
360.9326667,271,261.3708122,1,1131,15.59333333,12,13.24351246,0,49,7.41295E+11,91459.73967,1.52133E+13,2,5.6295E+14,,367
,,,,,,,,,,,,,,,,367
368.578,273,261.6036772,1,1183,15.86533333,12,13.39091227,0,46,2.82438E+11,92676.91624,2.79097E+12,2,7.03687E+13,,368
,,,,,,,,,,,,,,,,368
341.2193333,236.5,255.6695691,2,1097,14.68333333,9,13.13383882,0,50,1.77118E+12,48493.18551,3.38919E+13,3,1.1259E+15,,369
,,,,,,,,,,,,,,,,369
352.6886667,254.5,257.4161425,3,1071,15.188,10,13.17211661,0,48,7.85186E+11,61854.97299,1.01182E+13,4,2.81475E+14,,370
,,,,,,,,,,,,,,,,370
332.6066667,236,255.29833,3,1233,14.156,9,12.84651693,0,53,7.27233E+12,48670.14503,2.34435E+14,4,9.0072E+15,,371
,,,,,,,,,,,,,,,,371
350.9446667,271,260.75955,3,1125,15.27133333,12,12.90257254,0,46,3.93712E+11,92467.80902,4.10294E+12,4,7.03687E+13,,372
,,,,,,,,,,,,,,,,372
329.1486667,233,252.5940351,3,1152,14.352,10,12.74164155,0,52,3.43923E+12,61297.77332,1.16346E+14,5,4.5036E+15,,373
,,,,,,,,,,,,,,,,373
347.4233333,239.5,261.747018,3,1210,15.11933333,10,13.38565499,0,52,3.57391E+12,61900.58672,1.16589E+14,4,4.5036E+15,,374
,,,,,,,,,,,,,,,,374
310.71,196,250.6400671,3,1140,13.05333333,7,12.66748418,0,51,2.06672E+12,28484.37381,6.00146E+13,4,2.2518E+15,,375
,,,,,,,,,,,,,,,,375
347.0833333,249.5,266.6602365,3,1289,14.9,10,13.14856139,0,55,3.34459E+13,62256.61001,9.60599E+14,4,3.60E+16,,376
,,,,,,,,,,,,,,,,376
269.992,169,240.3789895,2,1128,10.90933333,6,11.85899572,0,48,5.06675E+11,20428.00568,8.1073E+12,3,2.81475E+14,,377
,,,,,,,,,,,,,,,,377
311.004,213,246.1424844,1,1159,12.89866667,8,12.40802421,0,49,7.11195E+11,36948.64421,1.54812E+13,2,5.6295E+14,,378
,,,,,,,,,,,,,,,,378
334.2813333,236,260.2606684,4,1164,14.39066667,10,12.89964003,0,50,2.69104E+12,61513.39183,3.96388E+13,5,1.1259E+15,,379
,,,,,,,,,,,,,,,,379
325.728,226,258.4684572,1,1239,13.774,9,12.72897969,0,49,1.20701E+12,49318.97181,1.7756E+13,2,5.6295E+14,,380
,,,,,,,,,,,,,,,,380
299.5173333,200,243.1902418,1,1190,12.62066667,7,12.31885166,0,50,1.97951E+12,28954.06157,3.64478E+13,2,1.1259E+15,,381
,,,,,,,,,,,,,,,,381
319.194,217,253.7314756,1,1165,13.426,8,12.83621923,0,51,2.7535E+12,38318.40257,6.10617E+13,2,2.2518E+15,,382
,,,,,,,,,,,,,,,,382
313.984,224,244.6891928,1,1080,13.58466667,9,12.17615833,0,47,3.98277E+11,49720.22836,5.08147E+12,2,1.40737E+14,,383
,,,,,,,,,,,,,,,,383
319.95,226,241.6387045,1,1143,13.716,9,12.2448633,0,51,2.07822E+12,49428.19083,5.88235E+13,2,2.2518E+15,,384
,,,,,,,,,,,,,,,,384
339.048,275.5,249.0591155,2,1234,14.82866667,13,12.32468978,0,50,1.99703E+12,111527.9652,3.45989E+13,4,1.1259E+15,,385
,,,,,,,,,,,,,,,,385
325.5266667,251,250.2150461,3,1266,14.182,11,12.33632344,0,47,7.66682E+11,76028.02201,7.52317E+12,4,1.40737E+14,,386
,,,,,,,,,,,,,,,,386
291.6126667,207.5,240.8129813,3,1192,12.48533333,8,11.94310617,0,49,9.08427E+11,38432.38043,1.71088E+13,4,5.6295E+14,,387
,,,,,,,,,,,,,,,,387
300.3293333,227,229.8202389,3,1245,12.87866667,9,11.53620149,0,51,1.9477E+12,49731.62461,5.87181E+13,4,2.2518E+15,,388
,,,,,,,,,,,,,,,,388
327.2206667,241,263.3218335,2,1326,14.14866667,10.5,12.69797483,0,50,2.05918E+12,68138.55664,3.51129E+13,3,1.1259E+15,,389
,,,,,,,,,,,,,,,,389
317.9773333,218.5,253.1178872,3,1247,13.43866667,9,12.37646577,0,54,1.5386E+13,48864.81359,4.70324E+14,4,1.80E+16,,390
,,,,,,,,,,,,,,,,390
361.0766667,287,261.5123556,2,1314,15.32,13,12.62142094,0,50,1.38699E+12,112338.8967,3.03824E+13,3,1.1259E+15,,391
,,,,,,,,,,,,,,,,391
329.022,234,257.2925524,2,1249,14.22,10,12.60886989,0,48,6.82751E+11,60642.74804,9.19836E+12,3,2.81475E+14,,392
,,,,,,,,,,,,,,,,392
330.7786667,236.5,248.4459787,1,1081,14.168,10,12.36790642,0,49,7.8014E+11,61505.49571,1.5408E+13,2,5.6295E+14,,393
,,,,,,,,,,,,,,,,393
325.28,226,250.1648422,3,1102,13.88133333,10,12.33041976,0,46,2.08806E+11,60845.73265,2.24156E+12,4,7.03687E+13,,394
,,,,,,,,,,,,,,,,394
318.7073333,231,247.3945601,1,1265,13.794,10,12.28471533,0,47,5.85363E+11,61544.95169,6.55128E+12,2,1.40737E+14,,395
,,,,,,,,,,,,,,,,395
322.9253333,238,245.0367913,1,1183,14.11066667,11,12.18320235,0,47,5.13121E+11,74812.28742,6.38088E+12,2,1.40737E+14,,396
,,,,,,,,,,,,,,,,396
313.6046667,229,234.9575686,3,1271,13.508,10,11.8851421,0,53,6.2104E+12,61127.04945,2.32496E+14,4,9.0072E+15,,397
,,,,,,,,,,,,,,,,397
314.108,244,240.1186714,1,1118,13.068,10,11.6099114,0,51,2.13198E+12,61615.23388,5.90852E+13,2,2.2518E+15,,398
,,,,,,,,,,,,,,,,398
300.0873333,233,240.6962007,1,1215,13.14333333,10,11.79463673,0,49,1.28644E+12,61129.66359,2.24419E+13,2,5.6295E+14,,399
,,,,,,,,,,,,,,,,399
306.5273333,220,238.5862777,3,1110,13.342,9,12.11229552,0,49,8.78206E+11,49665.31882,1.68311E+13,4,5.6295E+14,,400
,,,,,,,,,,,,,,,,400
342.6786667,273.5,247.397994,1,1144,15.23933333,13,12.57343971,0,50,1.96706E+12,113622.868,4.15122E+13,2,1.1259E+15,,401
,,,,,,,,,,,,,,,,401
332.5793333,241,252.6942626,3,1092,14.86,11,12.656977,0,51,2.11612E+12,76659.61061,6.00187E+13,4,2.2518E+15,,402
,,,,,,,,,,,,,,,,402
317.2353333,241,241.6680394,4,1053,14.88666667,12,12.07953458,0,47,2.77938E+11,94094.79241,4.15115E+12,5,1.40737E+14,,403
,,,,,,,,,,,,,,,,403
326.748,253,237.0102034,1,1062,15.394,13,12.13375858,0,47,3.10886E+11,114695.8676,4.19736E+12,2,1.40737E+14,,404
,,,,,,,,,,,,,,,,404
338.9693333,270,247.6212977,2,1251,15.48333333,13,12.69988408,0,51,2.86737E+12,113632.0062,6.56136E+13,3,2.2518E+15,,405
,,,,,,,,,,,,,,,,405
370.514,335,250.8837695,3,1112,17.21,16,12.70052099,0,51,2.15025E+12,227501.1044,5.87895E+13,4,2.2518E+15,,406
,,,,,,,,,,,,,,,,406
361.6133333,300,251.1362495,1,1104,16.35933333,14,12.81887461,0,50,1.27859E+12,139356.9536,3.02604E+13,2,1.1259E+15,,407
,,,,,,,,,,,,,,,,407
363.5,326,251.2193318,3,1177,16.488,16,12.70513765,0,52,7.27029E+12,226027.3797,1.4351E+14,4,4.5036E+15,,408
,,,,,,,,,,,,,,,,408
347.084,286.5,250.5311363,3,1246,15.69733333,14,12.9937059,0,51,1.88561E+12,137534.5779,5.83877E+13,4,2.2518E+15,,409
,,,,,,,,,,,,,,,,409
353.1093333,297,253.7955871,3,1560,16.594,15,12.67264103,0,66,4.92E+16,173584.9719,1.90E+18,4,7.38E+19,,410
,,,,,,,,,,,,,,,,410
362.5226667,309,249.040578,5,1192,17.34866667,16,12.55660908,0,56,6.22225E+13,226974.4464,1.88855E+15,6,7.21E+16,,411
,,,,,,,,,,,,,,,,411
378.7726667,326,268.8230688,3,1304,18.014,16,13.69439559,0,59,4.55034E+14,228828.1546,1.49E+16,9,5.76E+17,,412
,,,,,,,,,,,,,,,,412
374.162,335,256.8486891,1,1412,17.77133333,17,12.96319321,0,59,4.00656E+14,312122.3703,1.49E+16,2,5.76E+17,,413
,,,,,,,,,,,,,,,,413
388.0126667,351.5,267.6356936,5,1284,18.44733333,18,13.37362677,0,58,2.79785E+14,463556.1905,7.68968E+15,8,2.88E+17,,414
,,,,,,,,,,,,,,,,414
377.0586667,323,258.0225944,1,1287,18.05533333,17,13.17559378,0,53,1.8529E+13,312492.7048,3.51335E+14,2,9.0072E+15,,415
,,,,,,,,,,,,,,,,415
370.152,293,275.4776063,4,1423,17.34933333,14,13.99811771,0,56,9.49714E+13,138751.6736,2.10228E+15,5,7.21E+16,,416
,,,,,,,,,,,,,,,,416
351.684,273.5,269.1582883,1,1361,16.656,14,13.64376527,0,59,6.7594E+14,136487.4279,1.68E+16,2,5.76E+17,,417
,,,,,,,,,,,,,,,,417
342.896,244,268.5945765,1,1250,16.10733333,11,13.62599768,0,57,1.45786E+14,77306.70446,3.79881E+15,2,1.44E+17,,418
,,,,,,,,,,,,,,,,418
364.16,293.5,266.8773921,1,1289,17.15533333,16,13.5593217,0,57,1.21464E+14,222042.6588,3.75734E+15,2,1.44E+17,,419
,,,,,,,,,,,,,,,,419
397.3926667,358,269.5820169,1,1485,18.2,16,13.58018164,0,60,8.90973E+14,228572.0515,3.00E+16,2,1.15E+18,,420
,,,,,,,,,,,,,,,,420
388.766,296,303.2818281,1,1444,18.03533333,15,14.48988446,0,59,9.9E+14,170780.3162,2.13E+16,2,5.76E+17,,421
,,,,,,,,,,,,,,,,421
425.8446667,359,311.0115226,1,1500,19.44533333,18,14.9493036,0,61,3.63552E+15,462272.0516,7.03E+16,2,2.31E+18,,422
,,,,,,,,,,,,,,,,422
370.87,254,304.2093398,1,1613,16.60866667,12,15.03789186,0,62,3.93794E+15,91593.19991,1.20E+17,2,4.61E+18,,423
,,,,,,,,,,,,,,,,423
370.8153333,268,288.8646717,2,1435,16.94533333,13,13.90557484,0,59,7.05633E+14,112289.2139,1.59E+16,3,5.76E+17,,424
,,,,,,,,,,,,,,,,424
365.9606667,255,300.3081114,3,1369,16.17266667,12,14.67715411,0,53,4.39289E+13,91415.43962,4.31603E+14,4,9.0072E+15,,425
,,,,,,,,,,,,,,,,425
356.6793333,250.5,294.3420196,3,1307,15.73333333,11,14.57420857,0,58,4.05381E+14,76127.1136,8.02292E+15,4,2.88E+17,,426
,,,,,,,,,,,,,,,,426
362.408,251.5,291.5872383,1,1327,16.51133333,12,14.34765503,0,59,8.34956E+14,93268.07522,1.64E+16,2,5.76E+17,,427
,,,,,,,,,,,,,,,,427
379.68,265,298.786022,2,1489,16.93,12,15.04264272,0,62,5.57956E+15,94101.25301,1.36E+17,3,4.61E+18,,428
,,,,,,,,,,,,,,,,428
379.3066667,244,311.683952,3,1308,17.074,12,15.04005288,0,59,9.87709E+14,91758.04369,1.84E+16,5,5.76E+17,,429
,,,,,,,,,,,,,,,,429
360.3266667,243,293.2293663,2,1373,16.434,12,14.29518488,0,58,4.3805E+14,91403.62477,8.08876E+15,3,2.88E+17,,430
,,,,,,,,,,,,,,,,430
344.556,231,293.1957006,1,1390,15.30933333,11,14.27801268,0,61,2.53243E+15,74939.2993,6.23E+16,2,2.31E+18,,431
,,,,,,,,,,,,,,,,431
362.2386667,267,280.2841256,3,1487,16.354,12,13.87061705,0,64,1.41E+16,93785.7421,4.80E+17,4,1.84E+19,,432
,,,,,,,,,,,,,,,,432
366.8833333,271,287.54366,2,1447,16.23533333,13,13.89172241,0,64,1.86E+16,114175.4338,5.32E+17,3,1.84E+19,,433
,,,,,,,,,,,,,,,,433
332.528,225.5,297.3038287,1,1585,14.50733333,10,13.76805286,0,66,4.97E+16,62080.60129,1.90E+18,2,7.38E+19,,434
,,,,,,,,,,,,,,,,434
377.9073333,266,300.4028674,1,1523,17.02,13,14.08851542,0,62,3.26686E+15,111008.3535,1.19E+17,2,4.61E+18,,435
,,,,,,,,,,,,,,,,435
328.2873333,206,300.2434359,1,1666,14.228,9,14.24836889,0,59,1.01638E+15,48885.34696,1.78E+16,2,5.76E+17,,436
,,,,,,,,,,,,,,,,436
362.834,239.5,306.7087323,3,1491,16.048,11,14.47923902,0,64,1.33E+16,76233.94996,4.76E+17,4,1.84E+19,,437
,,,,,,,,,,,,,,,,437
314.326,186,297.9066135,3,1479,13.42866667,8,14.09201588,0,69,4.01E+17,38190.76919,1.52E+19,4,5.90E+20,,438
,,,,,,,,,,,,,,,,438
246.6193333,133,277.7471532,3,1686,10.26533333,4,13.27424567,0,64,1.95E+16,8725.00663,5.33E+17,4,1.84E+19,,439
,,,,,,,,,,,,,,,,439
224.7113333,126,260.4796652,2,1381,9.185333333,3,12.43426656,0,59,1.01176E+15,4911.76306,2.23E+16,3,5.76E+17,,440
,,,,,,,,,,,,,,,,440
328.5426667,203,293.2395929,2,1542,14.09133333,9,13.97231757,0,59,7.94056E+14,48399.21378,1.74E+16,3,5.76E+17,,441
,,,,,,,,,,,,,,,,441
362.7433333,266.5,286.504618,3,1410,16.21,13,14.00373403,0,63,6.77077E+15,109956.8566,2.38E+17,5,9.22E+18,,442
,,,,,,,,,,,,,,,,442
390.6273333,309,297.2826698,1,1446,17.90533333,15,14.38945348,0,59,5.07131E+14,174427.2646,1.51E+16,2,5.76E+17,,443
,,,,,,,,,,,,,,,,443
310.6686667,189.5,271.8025513,2,1354,13.86133333,8,13.10259917,0,58,2.64185E+14,38942.15765,7.5622E+15,3,2.88E+17,,444
,,,,,,,,,,,,,,,,444
323.8366667,220.5,267.7847431,3,1430,14.66733333,10.5,12.83014677,0,61,2.5536E+15,68000.71907,6.35E+16,4,2.31E+18,,445
,,,,,,,,,,,,,,,,445
360.2953333,253.5,290.3388849,2,1406,15.87066667,12,13.77657213,0,57,3.88747E+14,90816.37206,6.78071E+15,3,1.44E+17,,446
,,,,,,,,,,,,,,,,446
345.87,238.5,285.2227289,2,1363,15.17866667,11,13.66309183,0,60,9.22656E+14,75717.03598,3.00E+16,3,1.15E+18,,447
,,,,,,,,,,,,,,,,447
343.824,227,282.1949699,1,1443,15.24933333,11,13.8290214,0,64,1.62E+16,72958.15778,4.92E+17,2,1.84E+19,,448
,,,,,,,,,,,,,,,,448
329.8346667,230,273.0009414,1,1374,14.38133333,10,12.95823747,0,58,2.42281E+14,62433.96975,7.51525E+15,2,2.88E+17,,449
,,,,,,,,,,,,,,,,449
289.72,186.5,258.5506326,2,1485,12.71266667,8,12.43149654,0,61,1.65137E+15,38611.46803,5.96E+16,3,2.31E+18,,450
,,,,,,,,,,,,,,,,450
356.0846667,238.5,289.149076,1,1588,15.36933333,11,13.74994277,0,61,3.78074E+15,72349.7799,7.48E+16,2,2.31E+18,,451
,,,,,,,,,,,,,,,,451
327.046,203.5,282.5540772,1,1491,13.95266667,9,13.3937209,0,61,2.56593E+15,49585.39106,6.35E+16,2,2.31E+18,,452
,,,,,,,,,,,,,,,,452
348.0326667,253.5,281.7396522,3,1403,15.428,12,13.40097569,0,59,1.09653E+15,91802.07858,2.24E+16,4,5.76E+17,,453
,,,,,,,,,,,,,,,,453
313.776,201,276.1779773,2,1679,13.566,8,13.1922317,0,61,1.66911E+15,38890.20267,5.96E+16,3,2.31E+18,,454
,,,,,,,,,,,,,,,,454
371.492,283,282.4519156,2,1469,16.31733333,13,13.33678995,0,63,9.8423E+15,112362.141,2.67E+17,3,9.22E+18,,455
,,,,,,,,,,,,,,,,455
345.138,250,268.2285499,3,1609,15.01666667,11,12.70476507,0,60,9.01277E+14,75276.04242,2.98E+16,5,1.15E+18,,456
,,,,,,,,,,,,,,,,456
380.0966667,285.5,283.7621269,2,1459,16.38933333,13,13.47181327,0,63,7.93035E+15,111714.7401,2.45E+17,3,9.22E+18,,457
,,,,,,,,,,,,,,,,457
363.5506667,261,281.4489879,2,1563,15.168,11,13.28020241,0,61,1.7651E+15,76260.56603,5.97E+16,3,2.31E+18,,458
,,,,,,,,,,,,,,,,458
378.1266667,294.5,293.7645383,2,1555,16.92933333,14,13.78135236,0,70,7.97E+17,138423.9384,3.05E+19,3,1.18E+21,,459
,,,,,,,,,,,,,,,,459
361.9113333,281,287.3239579,3,1314,17.096,14,13.48629368,0,57,2.72658E+14,137834.162,4.51829E+15,5,1.44E+17,,460
,,,,,,,,,,,,,,,,460
336.8666667,242,279.0064125,2,1539,15.5,12,13.044258,0,58,3.07737E+14,91604.18435,7.74623E+15,3,2.88E+17,,461
,,,,,,,,,,,,,,,,461
362.2246667,277,279.2473662,3,1434,16.74533333,13,13.3726267,0,62,4.23719E+15,113316.0347,1.23E+17,4,4.61E+18,,462
,,,,,,,,,,,,,,,,462
342.3433333,258,275.6561604,2,1586,15.55933333,13,13.5062879,0,63,1.03E+16,112363.0175,2.68E+17,3,9.22E+18,,463
,,,,,,,,,,,,,,,,463
305.004,216,260.245233,1,1442,13.73133333,10,12.598961,0,75,2.52E+19,61513.40407,9.75E+20,2,3.78E+22,,464
,,,,,,,,,,,,,,,,464
373.7573333,301,293.6912184,2,1446,17.172,14.5,14.06981696,0,62,1.06E+16,155243.2921,1.91E+17,3,4.61E+18,,465
,,,,,,,,,,,,,,,,465
333.962,222,301.5912055,2,1595,15.538,11,14.43751673,0,63,1.77E+16,76668.28686,3.62E+17,3,9.22E+18,,466
,,,,,,,,,,,,,,,,466
346.598,254,287.4800174,1,1374,15.75066667,12,13.76984022,0,57,2.88385E+14,92801.45653,4.77614E+15,2,1.44E+17,,467
,,,,,,,,,,,,,,,,467
319.3866667,206.5,289.7671315,2,1512,14.63,10,13.66210452,0,65,2.66E+16,61701.1566,9.54E+17,3,3.69E+19,,468
,,,,,,,,,,,,,,,,468
325.9306667,227,287.4760057,2,1427,15.13133333,11,13.56925759,0,62,3.70092E+15,76339.88247,1.19E+17,3,4.61E+18,,469
,,,,,,,,,,,,,,,,469
298.784,194.5,266.4032558,1,1575,13.832,10,12.78920545,0,65,3.74E+16,60853.88389,1.06E+18,2,3.69E+19,,470
,,,,,,,,,,,,,,,,470
310.986,214,262.0177331,2,1503,14.5,10,12.8485278,0,62,3.24025E+15,62169.16018,1.19E+17,3,4.61E+18,,471
,,,,,,,,,,,,,,,,471
327.6046667,240.5,281.3749273,2,1544,15.17733333,12,13.15661632,0,59,9.94443E+14,92780.75505,1.87E+16,3,5.76E+17,,472
,,,,,,,,,,,,,,,,472
293.8073333,201,270.8193412,3,1586,13.61266667,10,12.82112734,0,65,2.59E+16,61497.58735,9.53E+17,4,3.69E+19,,473
,,,,,,,,,,,,,,,,473
336.3433333,259.5,268.3925585,3,1486,15.60133333,13,13.03225735,0,64,1.36E+16,111739.5627,4.77E+17,4,1.84E+19,,474
,,,,,,,,,,,,,,,,474
310.058,216.5,261.0962734,3,1523,13.75866667,10,12.54364746,0,59,5.94743E+14,61537.08016,1.55E+16,4,5.76E+17,,475
,,,,,,,,,,,,,,,,475
300.854,194,263.211964,3,1415,13.41066667,9,12.96485067,0,60,2.07166E+15,49266.96806,4.47E+16,4,1.15E+18,,476
,,,,,,,,,,,,,,,,476
329.0933333,241.5,264.7467758,2,1398,15.258,12,12.9667049,0,61,3.3531E+15,92340.92734,8.43E+16,3,2.31E+18,,477
,,,,,,,,,,,,,,,,477
364.6326667,282.5,286.0650935,3,1555,16.794,14,13.96909317,0,63,1.14E+16,138264.616,2.73E+17,4,9.22E+18,,478
,,,,,,,,,,,,,,,,478
306.9846667,197,280.3399111,3,1438,14.08266667,9,13.64946273,0,61,2.02887E+15,49839.79825,6.02E+16,4,2.31E+18,,479
,,,,,,,,,,,,,,,,479
378.4446667,296.5,289.2132874,4,1524,17.25266667,14,14.11848054,0,62,5.63319E+15,139608.797,1.36E+17,5,4.61E+18,,480
,,,,,,,,,,,,,,,,480
383.934,300,310.7653203,2,1773,17.48933333,15,15.07591521,0,63,1.65E+16,171777.0991,2.89E+17,3,9.22E+18,,481
,,,,,,,,,,,,,,,,481
360.9013333,283.5,285.2648867,1,1332,16.592,14,13.72832362,0,60,1.3257E+15,137133.7448,3.11E+16,2,1.15E+18,,482
,,,,,,,,,,,,,,,,482
373.2453333,290.5,300.6420792,1,1515,17.31333333,14,14.56142698,0,59,1.03295E+15,138713.1216,1.87E+16,2,5.76E+17,,483
,,,,,,,,,,,,,,,,483
374.3306667,307,293.5191283,1,1597,17.13533333,15,14.0916885,0,65,3.30E+16,172118.8935,9.83E+17,2,3.69E+19,,484
,,,,,,,,,,,,,,,,484
384.6053333,273,318.6495508,1,1574,17.416,13,15.56377024,0,64,1.42E+16,113441.7325,4.77E+17,2,1.84E+19,,485
,,,,,,,,,,,,,,,,485
363.486,216.5,313.2772518,1,1598,16.39533333,11,15.87775314,0,73,6.31E+18,75151.99185,2.44E+20,2,9.44E+21,,486
,,,,,,,,,,,,,,,,486
351.7873333,215,311.4762176,1,1526,15.71466667,10,15.34487705,0,60,2.22313E+15,61839.76807,4.47E+16,2,1.15E+18,,487
,,,,,,,,,,,,,,,,487
362.2,243,310.7938245,1,1447,16.29533333,12,15.2291424,0,60,1.9187E+15,91348.63137,3.53E+16,2,1.15E+18,,488
,,,,,,,,,,,,,,,,488
323.866,181,302.7040602,1,1493,14.4,8,15.07204919,0,67,1.16E+17,38162.64625,3.84E+18,2,1.48E+20,,489
,,,,,,,,,,,,,,,,489
320.5873333,171,306.5073023,1,1466,14.12666667,6,15.27328677,0,61,3.44773E+15,21074.54543,6.67E+16,2,2.31E+18,,490
,,,,,,,,,,,,,,,,490
360.2666667,226,317.8005699,1,1593,16.04066667,11,15.50360215,0,60,1.79551E+15,73949.00211,3.47E+16,2,1.15E+18,,491
,,,,,,,,,,,,,,,,491
327.2466667,192.5,308.7794841,1,1605,14.89266667,9,14.81462609,0,61,3.8099E+15,49459.95147,8.56E+16,2,2.31E+18,,492
,,,,,,,,,,,,,,,,492
378.3026667,264,328.2308462,1,1619,17.102,13,15.70412672,0,59,2.73196E+15,110547.2334,3.31E+16,2,5.76E+17,,493
,,,,,,,,,,,,,,,,493
359.3833333,241,315.0971645,1,1419,16.308,12,15.20297567,0,63,1.06E+16,91899.93172,2.68E+17,2,9.22E+18,,494
,,,,,,,,,,,,,,,,494
292.5066667,171,284.3070229,1,1569,12.89466667,7,13.91544363,0,67,1.01E+17,28732.0341,3.81E+18,2,1.48E+20,,495
,,,,,,,,,,,,,,,,495
321.482,188,308.4785509,1,1626,14.68466667,8.5,14.94389167,0,60,2.64582E+15,43246.71906,4.58E+16,2,1.15E+18,,496
,,,,,,,,,,,,,,,,496
327.4846667,200.5,302.1222409,1,1574,14.904,9,14.98982268,0,69,3.95E+17,48613.81506,1.52E+19,2,5.90E+20,,497
,,,,,,,,,,,,,,,,497
349.0433333,229,294.9764716,1,1423,16.184,12,14.66931528,0,64,1.90E+16,92467.83588,5.32E+17,2,1.84E+19,,498
,,,,,,,,,,,,,,,,498
363.1926667,288.5,285.3574756,1,1465,17.16333333,15,14.14140453,0,62,3.57244E+15,173658.6395,1.19E+17,2,4.61E+18,,499
,,,,,,,,,,,,,,,,499
281.5893333,159,282.9672455,1,1422,12.97466667,7,13.89860994,0,60,9.02368E+14,28445.27681,2.98E+16,2,1.15E+18,,500
,,,,,,,,,,,,,,,,500
311.4706667,209,284.2352754,1,1442,14.202,10,13.6380789,0,66,9.90E+16,61646.8212,2.69E+18,2,7.38E+19,,501
,,,,,,,,,,,,,,,,501
286.1846667,180,267.5601239,1,1631,13.08133333,8,13.24452283,0,67,9.92E+16,38600.92921,3.81E+18,2,1.48E+20,,502
,,,,,,,,,,,,,,,,502
356.2946667,268,278.4793371,1,1357,16.86333333,14,13.70199458,0,63,8.35454E+15,138778.6147,2.42E+17,2,9.22E+18,,503
,,,,,,,,,,,,,,,,503
